_id;id_local;id_distrito_local;desc_distrito_local;desc_barrio_local;Nombre;id_periodo_terraza;desc_periodo_terraza;DESC_CLASE;DESC_NOMBRE;;;;;;;;
688;270298536;21;BARAJAS             ;ALAMEDA DE OSUNA    ;LA EMBAJADA;2;Estacional;CALLE                   ;SOTO HIDALGO                                      ;;;;;;;;
689;200000350;20;SAN BLAS-CANILLEJAS ;ROSAS               ;BAR  CASA CELEIRO;1;Anual;AVENIDA                 ;NIZA                                              ;;;;;;;;
692;270542365;13;PUENTE DE VALLECAS  ;NUMANCIA            ;URBAN CAFE BAR;1;Anual;CALLE                   ;ALTO DEL LEON                                     ;;;;;;;;
694;270135846;9;MONCLOA-ARAVACA     ;ARGUELLES           ;BAR RESTAURANTE RISOL;2;Estacional;CALLE                   ;ALTAMIRANO                                        ;;;;;;;;
696;270200950;14;MORATALAZ           ;MEDIA LEGUA         ;VINATEROS 28;1;Anual;CALLE                   ;CAMINO DE LOS VINATEROS                           ;;;;;;;;
698;90000756;9;MONCLOA-ARAVACA     ;CIUDAD UNIVERSITARIA;LA ZALAMERA;2;Estacional;AVENIDA                 ;REINA VICTORIA                                    ;;;;;;;;
699;270331756;4;SALAMANCA           ;LISTA               ;LA TARBENA DE ORTEGA;2;Estacional;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
701;270080654;4;SALAMANCA           ;LISTA               ;BAR;2;Estacional;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
702;270080507;4;SALAMANCA           ;LISTA               ;EL PESCADOR;1;Anual;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
704;20001970;2;ARGANZUELA          ;LEGAZPI             ;RESTAURANTE DO?A LAMBRA;2;Estacional;CALLE                   ;EROS                                              ;;;;;;;;
705;20000528;2;ARGANZUELA          ;ACACIAS             ;CHESS CAFE;2;Estacional;PASEO                   ;ESPERANZA                                         ;;;;;;;;
706;270380410;2;ARGANZUELA          ;ACACIAS             ;CAFETERIA BARRIO;2;Estacional;PASEO                   ;ESPERANZA                                         ;;;;;;;;
709;280016959;2;ARGANZUELA          ;ACACIAS             ;LA PODEROSSA;2;Estacional;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
710;20001670;2;ARGANZUELA          ;ACACIAS             ;SONAR BANGLA DONER KEBAB;2;Estacional;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
712;270320527;2;ARGANZUELA          ;CHOPERA             ;LA PEQUE?A GRANA;2;Estacional;CALLE                   ;EMBAJADORES                                       ;;;;;;;;
715;20001581;2;ARGANZUELA          ;CHOPERA             ;PE?A ATLETICA LEGAZPI;2;Estacional;CALLE                   ;GUILLERMO DE OSMA                                 ;;;;;;;;
719;270542907;2;ARGANZUELA          ;ATOCHA              ;RESTAURANTE LA OFICINA;2;Estacional;CALLE                   ;RETAMA                                            ;;;;;;;;
720;20000468;2;ARGANZUELA          ;ATOCHA              ;EL VIRREY DE SAN TELMO I;2;Estacional;CALLE                   ;RETAMA                                            ;;;;;;;;
721;20001671;2;ARGANZUELA          ;ACACIAS             ;MIS TRADICIONES DEL NORTE;1;Anual;PASEO                   ;YESERIAS                                          ;;;;;;;;
723;20000682;2;ARGANZUELA          ;ACACIAS             ;TGB THE GOOD BURGUER;1;Anual;CALLE                   ;RIBERA DE CURTIDORES                              ;;;;;;;;
724;285027931;14;MORATALAZ           ;MARROQUINA          ;LA ISLA TAPAS / CERVECER?A;2;Estacional;CALLE                   ;JOSE BERGAMIN                                     ;;;;;;;;
725;285044773;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;BAR CASTEJ?N;1;Anual;CALLE                   ;EMILIO FERRARI                                    ;;;;;;;;
726;270549319;15;CIUDAD LINEAL       ;VENTAS              ;FOSTER S HOLLYWOOD;2;Estacional;CALLE                   ;ALCALA                                            ;;;;;;;;
727;110003635;11;CARABANCHEL         ;VISTA ALEGRE        ;BAR AVENIDA TRES;2;Estacional;AVENIDA                 ;PLAZA DE TOROS                                    ;;;;;;;;
728;200001351;20;SAN BLAS-CANILLEJAS ;ROSAS               ;PUB STROMBOLI;1;Anual;CALLE                   ;SUECIA                                            ;;;;;;;;
729;200002021;20;SAN BLAS-CANILLEJAS ;ROSAS               ;RESTAURANTE NIDO;1;Anual;CALLE                   ;SOFIA                                             ;;;;;;;;
732;280022101;5;CHAMARTIN           ;CIUDAD JARDIN       ;LA TAGLIATELLA;1;Anual;PLAZA                   ;ANDRES SEGOVIA                                    ;;;;;;;;
733;270551502;5;CHAMARTIN           ;NUEVA ESPA?A        ;BIBEY;1;Anual;CALLE                   ;CARLOS MAURRAS                                    ;;;;;;;;
735;280020518;3;RETIRO              ;LOS JERONIMOS       ;RTE. CONDUMIOS TABERNA;2;Estacional;CALLE                   ;JUAN DE MENA                                      ;;;;;;;;
737;40002923;4;SALAMANCA           ;LISTA               ;TABERNA DEL OLIVO;1;Anual;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
739;270331684;4;SALAMANCA           ;LISTA               ;MONTE CASTELA;2;Estacional;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
741;40001176;4;SALAMANCA           ;LISTA               ;LA CERVECERIA MANCILES;2;Estacional;CALLE                   ;JUAN BRAVO                                        ;;;;;;;;
744;150000412;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;BAR GALOPE;2;Estacional;CALLE                   ;EMILIO FERRARI                                    ;;;;;;;;
745;270538776;15;CIUDAD LINEAL       ;QUINTANA            ;COMPACT BAR DE COPAS;1;Anual;CALLE                   ;JOSE DEL HIERRO                                   ;;;;;;;;
746;150001133;15;CIUDAD LINEAL       ;VENTAS              ;BAR BERROCAL;2;Estacional;CALLE                   ;SAN EMILIO                                        ;;;;;;;;
747;270324565;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;ANMARI;2;Estacional;CALLE                   ;BETANCUNIA                                        ;;;;;;;;
749;270395332;4;SALAMANCA           ;FUENTE DEL BERRO    ;OSAKA RESTAURANTE;2;Estacional;PASEO                   ;MARQUES DE ZAFRA                                  ;;;;;;;;
750;270084755;4;SALAMANCA           ;CASTELLANA          ;JOSE LUIS                                         ;1;Anual;CALLE                   ;SERRANO                                           ;;;;;;;;
752;40001334;4;SALAMANCA           ;RECOLETOS           ;MAS Q MENOS;1;Anual;PASEO                   ;RECOLETOS                                         ;;;;;;;;
753;270420792;4;SALAMANCA           ;LISTA               ;SANXENXO;2;Estacional;CALLE                   ;JOSE ORTEGA Y GASSET                              ;;;;;;;;
754;280003853;4;SALAMANCA           ;LISTA               ;PINCHOS UDABERRI;1;Anual;CALLE                   ;JUAN BRAVO                                        ;;;;;;;;
756;280023081;5;CHAMARTIN           ;CASTILLA            ;DALA'S;1;Anual;CALLE                   ;MAURICIO LEGENDRE                                 ;;;;;;;;
757;50002088;5;CHAMARTIN           ;CIUDAD JARDIN       ;SOLIDERE;2;Estacional;AVENIDA                 ;ALFONSO XIII                                      ;;;;;;;;
758;270448954;5;CHAMARTIN           ;PROSPERIDAD         ;BAR CAFETER?A ESPIG?ETE;1;Anual;CALLE                   ;CLARA DEL REY                                     ;;;;;;;;
760;50001060;5;CHAMARTIN           ;HISPANOAMERICA      ;46 FORTY SIX;2;Estacional;AVENIDA                 ;ALBERTO ALCOCER                                   ;;;;;;;;
762;270079962;4;SALAMANCA           ;LISTA               ;BULEVAR 54;1;Anual;CALLE                   ;JUAN BRAVO                                        ;;;;;;;;
763;270264513;4;SALAMANCA           ;CASTELLANA          ;REGATES;1;Anual;CALLE                   ;CASTELLO                                          ;;;;;;;;
764;280011876;1;CENTRO              ;SOL                 ;LLAO LLAO;1;Anual;CALLE                   ;TOLEDO                                            ;;;;;;;;
767;270240899;2;ARGANZUELA          ;PALOS DE MOGUER     ;BAR OS PEREGRINOS;2;Estacional;PASEO                   ;DELICIAS                                          ;;;;;;;;
775;20000381;2;ARGANZUELA          ;ACACIAS             ;EL LAGAR RESTAURANTE CASUAL;2;Estacional;CALLE                   ;GARGANTILLA                                       ;;;;;;;;
776;20000920;2;ARGANZUELA          ;PALOS DE MOGUER     ;PULPERIA O'RIBEIRI?O;1;Anual;CALLE                   ;GENERAL LACY                                      ;;;;;;;;
777;20000113;2;ARGANZUELA          ;IMPERIAL            ;BAR GAMOS;2;Estacional;CALLE                   ;JUAN DUQUE                                        ;;;;;;;;
778;270433313;2;ARGANZUELA          ;ACACIAS             ;CAFETERIA SOMOLINOS;2;Estacional;PLAZA                   ;PE?UELAS                                          ;;;;;;;;
781;270309268;2;ARGANZUELA          ;IMPERIAL            ;BAR PONTONES;2;Estacional;PASEO                   ;PONTONES                                          ;;;;;;;;
782;280054960;11;CARABANCHEL         ;BUENAVISTA          ;EL HORREO DE VALMAYOR;2;Estacional;PLAZA                   ;EMPERATRIZ                                        ;;;;;;;;
783;270058035;2;ARGANZUELA          ;PALOS DE MOGUER     ;BAR TEIDE;2;Estacional;CALLE                   ;DELICIAS                                          ;;;;;;;;
784;20000880;2;ARGANZUELA          ;DELICIAS            ;CERVECERIA EL PASEO;2;Estacional;PASEO                   ;DELICIAS                                          ;;;;;;;;
785;280018161;2;ARGANZUELA          ;IMPERIAL            ;CAFETERIA IMPERIAL IV;2;Estacional;PASEO                   ;IMPERIAL                                          ;;;;;;;;
786;20001627;2;ARGANZUELA          ;DELICIAS            ;BAR CAFETERIA YULI;2;Estacional;CALLE                   ;BOLIVAR                                           ;;;;;;;;
787;20001330;2;ARGANZUELA          ;IMPERIAL            ;SABOR;2;Estacional;RONDA                   ;SEGOVIA                                           ;;;;;;;;
788;280016584;2;ARGANZUELA          ;IMPERIAL            ;CERVECERIA BAR RONDA;2;Estacional;RONDA                   ;SEGOVIA                                           ;;;;;;;;
789;280016586;2;ARGANZUELA          ;IMPERIAL            ;BAR ESTORIL;2;Estacional;RONDA                   ;SEGOVIA                                           ;;;;;;;;
790;270479181;2;ARGANZUELA          ;IMPERIAL            ;DUCADO BOLICEVAR;2;Estacional;CALLE                   ;SEGOVIA                                           ;;;;;;;;
793;20001504;2;ARGANZUELA          ;DELICIAS            ;RESTAURANTE VILLA DEL PRADO;2;Estacional;CALLE                   ;VILLA DEL PRADO                                   ;;;;;;;;
796;270194257;3;RETIRO              ;IBIZA               ;PIRULO;1;Anual;CALLE                   ;IBIZA                                             ;;;;;;;;
797;270544240;14;MORATALAZ           ;VINATEROS           ;BAR EL MERCADO;1;Anual;CALLE                   ;CA?ADA                                            ;;;;;;;;
800;30000374;3;RETIRO              ;ESTRELLA            ;SAINZ DE BARANDA 76;2;Estacional;CALLE                   ;ALCALDE SAINZ DE BARANDA                          ;;;;;;;;
802;270443155;3;RETIRO              ;ESTRELLA            ;CAFETERIA RTE. LIRA;2;Estacional;CALLE                   ;CRUZ DEL SUR                                      ;;;;;;;;
803;285003943;1;CENTRO              ;SOL                 ;MAESTRO CHURRERO;1;Anual;CALLE                   ;CORREO                                            ;;;;;;;;
804;270419395;1;CENTRO              ;EMBAJADORES         ;CA?AS Y TAPAS;1;Anual;CALLE                   ;DOCTOR DRUMEN                                     ;;;;;;;;
807;285042838;20;SAN BLAS-CANILLEJAS ;ROSAS               ;CERVECERIA LA SURE?A;1;Anual;CALLE                   ;SUECIA                                            ;;;;;;;;
808;270312334;14;MORATALAZ           ;VINATEROS           ;CASA LILI;1;Anual;CALLE                   ;CAMINO DE LOS VINATEROS                           ;;;;;;;;
809;10002373;1;CENTRO              ;PALACIO             ;TABERNA MIRANDA;1;Anual;CALLE                   ;CONDE DE MIRANDA                                  ;;;;;;;;
810;280008604;1;CENTRO              ;EMBAJADORES         ;BOMBAY BLUE;1;Anual;CALLE                   ;LAVAPIES                                          ;;;;;;;;
812;150001432;15;CIUDAD LINEAL       ;PUEBLO NUEVO        ;QUING MA;2;Estacional;CALLE                   ;VITAL AZA                                         ;;;;;;;;
814;270378910;3;RETIRO              ;ADELFAS             ;GALAXI KEBAB;2;Estacional;AVENIDA                 ;CIUDAD DE BARCELONA                               ;;;;;;;;
815;270536926;5;CHAMARTIN           ;HISPANOAMERICA      ;OPTICA LAZARO;1;Anual;CALLE                   ;SERRANO                                           ;;;;;;;;
817;270539935;5;CHAMARTIN           ;CASTILLA            ;ANTIGUA CASA NARCISA;1;Anual;PASEO                   ;CASTELLANA                                        ;;;;;;;;
818;280022757;5;CHAMARTIN           ;NUEVA ESPA?A        ;RESTAURANTE LA CHAMARTINA- PEPA;1;Anual;CALLE                   ;GENERAL GALLEGOS                                  ;;;;;;;;
819;270443540;5;CHAMARTIN           ;PROSPERIDAD         ;VIPS;1;Anual;CALLE                   ;CLARA DEL REY                                     ;;;;;;;;
820;270097871;5;CHAMARTIN           ;PROSPERIDAD         ;BK;1;Anual;CALLE                   ;CORAZON DE MARIA                                  ;;;;;;;;
821;285007512;5;CHAMARTIN           ;CASTILLA            ;CERVECERIA TAPERIA LA NI?A;1;Anual;CALLE                   ;ENRIQUE LARRETA                                   ;;;;;;;;
823;270225725;20;SAN BLAS-CANILLEJAS ;AMPOSTA             ;BAR BARCOS;2;Estacional;CALLE                   ;ENCAJERAS                                         ;;;;;;;;
824;270410332;5;CHAMARTIN           ;PROSPERIDAD         ;EL CAMARON;1;Anual;AVENIDA                 ;AMERICA                                           ;;;;;;;;
825;270361752;5;CHAMARTIN           ;NUEVA ESPA?A        ;CERVECERIA 43;1;Anual;CALLE                   ;JUAN RAMON JIMENEZ                                ;;;;;;;;
826;290000333;5;CHAMARTIN           ;HISPANOAMERICA      ;BODEGA VIEJA;1;Anual;CALLE                   ;PUERTO RICO                                       ;;;;;;;;
828;280023521;5;CHAMARTIN           ;EL VISO             ;RESTAURANTE CAZORLA;1;Anual;CALLE                   ;RODRIGUEZ MARIN                                   ;;;;;;;;
831;40000899;4;SALAMANCA           ;CASTELLANA          ;TAPAS 44;1;Anual;CALLE                   ;JUAN BRAVO                                        ;;;;;;;;
834;170000924;17;VILLAVERDE          ;SAN ANDRES          ;LA ORIGINAL;2;Estacional;AVENIDA                 ;ESPINELA                                          ;;;;;;;;
839;280043044;10;LATINA              ;CAMPAMENTO          ;R?TULO NO INFORMADO;1;Anual;PASEO                   ;EXTREMADURA                                       ;;;;;;;;
842;270345538;4;SALAMANCA           ;RECOLETOS           ;EL PARAGUAS;1;Anual;CALLE                   ;JORGE JUAN                                        ;;;;;;;;
843;270228328;4;SALAMANCA           ;LISTA               ;CAFETERIA RESTAURANTE GONGORA;1;Anual;CALLE                   ;GENERAL PARDI?AS                                  ;;;;;;;;
